ChromatogramRI		Elution CurveRI		Calibration CurveRI	
X:	Y:	X:	Y:	X:	Y:
6.00000	5.725	6.00000	0.000	6.00000	7.148
6.00167	6.090	6.00167	0.000	6.00167	7.147
6.00333	6.456	6.00333	0.000	6.00333	7.146
6.00500	6.816	6.00500	0.000	6.00500	7.145
6.00667	7.181	6.00667	0.000	6.00667	7.144
6.00833	7.567	6.00833	0.000	6.00833	7.143
6.01000	7.953	6.01000	0.000	6.01000	7.142
6.01167	8.340	6.01167	0.000	6.01167	7.141
6.01333	8.721	6.01333	0.000	6.01333	7.140
6.01500	9.092	6.01500	0.000	6.01500	7.138
6.01667	9.462	6.01667	0.000	6.01667	7.137
6.01833	9.823	6.01833	0.000	6.01833	7.136
6.02000	10.188	6.02000	0.000	6.02000	7.135
6.02167	10.549	6.02167	0.000	6.02167	7.134
6.02333	10.914	6.02333	0.000	6.02333	7.133
6.02500	11.296	6.02500	0.000	6.02500	7.132
6.02667	11.672	6.02667	0.000	6.02667	7.131
6.02833	12.053	6.02833	0.000	6.02833	7.130
6.03000	12.423	6.03000	0.000	6.03000	7.129
6.03167	12.789	6.03167	0.000	6.03167	7.128
6.03333	13.149	6.03333	0.000	6.03333	7.127
6.03500	13.509	6.03500	0.000	6.03500	7.126
6.03667	13.869	6.03667	0.000	6.03667	7.125
6.03833	14.235	6.03833	0.000	6.03833	7.124
6.04000	14.600	6.04000	0.000	6.04000	7.123
6.04167	14.976	6.04167	0.000	6.04167	7.122
6.04333	15.352	6.04333	0.000	6.04333	7.121
6.04500	15.727	6.04500	0.000	6.04500	7.120
6.04667	16.093	6.04667	0.000	6.04667	7.119
6.04833	16.453	6.04833	0.000	6.04833	7.118
6.05000	16.814	6.05000	0.000	6.05000	7.117
6.05167	17.164	6.05167	0.000	6.05167	7.116
6.05333	17.519	6.05333	0.000	6.05333	7.115
6.05500	17.869	6.05500	0.000	6.05500	7.114
6.05667	18.230	6.05667	0.000	6.05667	7.113
6.05833	18.600	6.05833	0.000	6.05833	7.112
6.06000	18.977	6.06000	0.000	6.06000	7.111
6.06167	19.342	6.06167	0.000	6.06167	7.110
6.06333	19.703	6.06333	0.000	6.06333	7.109
6.06500	20.058	6.06500	0.000	6.06500	7.108
6.06667	20.409	6.06667	0.000	6.06667	7.107
6.06833	20.753	6.06833	0.000	6.06833	7.106
6.07000	21.104	6.07000	0.000	6.07000	7.105
6.07167	21.453	6.07167	0.000	6.07167	7.104
6.07333	21.808	6.07333	0.000	6.07333	7.103
6.07500	22.179	6.07500	0.000	6.07500	7.102
6.07667	22.549	6.07667	0.000	6.07667	7.101
6.07833	22.904	6.07833	0.000	6.07833	7.100
6.08000	23.254	6.08000	0.000	6.08000	7.099
6.08167	23.593	6.08167	0.000	6.08167	7.098
6.08333	23.938	6.08333	0.000	6.08333	7.097
6.08500	24.278	6.08500	0.000	6.08500	7.095
6.08667	24.623	6.08667	0.000	6.08667	7.094
6.08833	24.967	6.08833	0.000	6.08833	7.093
6.09000	25.322	6.09000	0.000	6.09000	7.092
6.09167	25.682	6.09167	0.000	6.09167	7.091
6.09333	26.037	6.09333	0.000	6.09333	7.090
6.09500	26.382	6.09500	0.000	6.09500	7.089
6.09667	26.722	6.09667	0.000	6.09667	7.088
6.09833	27.067	6.09833	0.000	6.09833	7.087
6.10000	27.401	6.10000	0.000	6.10000	7.086
6.10167	27.741	6.10167	0.000	6.10167	7.085
6.10333	28.081	6.10333	0.000	6.10333	7.084
6.10500	28.420	6.10500	0.000	6.10500	7.083
6.10667	28.776	6.10667	0.000	6.10667	7.082
6.10833	29.126	6.10833	0.000	6.10833	7.081
6.11000	29.471	6.11000	0.000	6.11000	7.080
6.11167	29.810	6.11167	0.000	6.11167	7.079
6.11333	30.145	6.11333	0.000	6.11333	7.078
6.11500	30.480	6.11500	0.000	6.11500	7.077
6.11667	30.809	6.11667	0.000	6.11667	7.076
6.11833	31.129	6.11833	0.000	6.11833	7.075
6.12000	31.459	6.12000	0.000	6.12000	7.074
6.12167	31.798	6.12167	0.000	6.12167	7.073
6.12333	32.149	6.12333	0.000	6.12333	7.072
6.12500	32.499	6.12500	0.000	6.12500	7.071
6.12667	32.843	6.12667	0.000	6.12667	7.070
6.12833	33.173	6.12833	0.000	6.12833	7.069
6.13000	33.508	6.13000	0.000	6.13000	7.068
6.13167	33.827	6.13167	0.000	6.13167	7.067
6.13333	34.151	6.13333	0.000	6.13333	7.066
6.13500	34.471	6.13500	0.000	6.13500	7.065
6.13667	34.800	6.13667	0.000	6.13667	7.064
6.13833	35.135	6.13833	0.000	6.13833	7.063
6.14000	35.474	6.14000	0.000	6.14000	7.062
6.14167	35.814	6.14167	0.000	6.14167	7.061
6.14333	36.143	6.14333	0.000	6.14333	7.060
6.14500	36.472	6.14500	0.000	6.14500	7.059
6.14667	36.791	6.14667	0.000	6.14667	7.058
6.14833	37.110	6.14833	0.000	6.14833	7.057
6.15000	37.435	6.15000	0.000	6.15000	7.056
6.15167	37.749	6.15167	0.000	6.15167	7.055
6.15333	38.074	6.15333	0.000	6.15333	7.054
6.15500	38.409	6.15500	0.000	6.15500	7.053
6.15667	38.743	6.15667	0.000	6.15667	7.051
6.15833	39.073	6.15833	0.000	6.15833	7.050
6.16000	39.392	6.16000	0.000	6.16000	7.049
6.16167	39.706	6.16167	0.000	6.16167	7.048
6.16333	40.010	6.16333	0.000	6.16333	7.047
6.16500	40.324	6.16500	0.000	6.16500	7.046
6.16667	40.632	6.16667	0.000	6.16667	7.045
6.16833	40.946	6.16833	0.000	6.16833	7.044
6.17000	41.265	6.17000	0.000	6.17000	7.043
6.17167	41.589	6.17167	0.000	6.17167	7.042
6.17333	41.913	6.17333	0.000	6.17333	7.041
6.17500	42.232	6.17500	0.000	6.17500	7.040
6.17667	42.546	6.17667	0.000	6.17667	7.039
6.17833	42.860	6.17833	0.000	6.17833	7.038
6.18000	43.164	6.18000	0.000	6.18000	7.037
6.18167	43.467	6.18167	0.000	6.18167	7.036
6.18333	43.771	6.18333	0.000	6.18333	7.035
6.18500	44.080	6.18500	0.000	6.18500	7.034
6.18667	44.399	6.18667	0.000	6.18667	7.033
6.18833	44.718	6.18833	0.000	6.18833	7.032
6.19000	45.032	6.19000	0.000	6.19000	7.031
6.19167	45.341	6.19167	0.000	6.19167	7.030
6.19333	45.644	6.19333	0.000	6.19333	7.029
6.19500	45.943	6.19500	0.000	6.19500	7.028
6.19667	46.236	6.19667	0.000	6.19667	7.027
6.19833	46.534	6.19833	0.000	6.19833	7.026
6.20000	46.832	6.20000	0.000	6.20000	7.025
6.20167	47.136	6.20167	0.000	6.20167	7.024
6.20333	47.444	6.20333	0.000	6.20333	7.023
6.20500	47.759	6.20500	0.000	6.20500	7.022
6.20667	48.062	6.20667	0.000	6.20667	7.021
6.20833	48.366	6.20833	0.000	6.20833	7.020
6.21000	48.669	6.21000	0.000	6.21000	7.019
6.21167	48.963	6.21167	0.000	6.21167	7.018
6.21333	49.251	6.21333	0.000	6.21333	7.017
6.21500	49.539	6.21500	0.000	6.21500	7.016
6.21667	49.833	6.21667	0.000	6.21667	7.015
6.21833	50.137	6.21833	0.000	6.21833	7.014
6.22000	50.440	6.22000	0.000	6.22000	7.013
6.22167	50.743	6.22167	0.000	6.22167	7.012
6.22333	51.047	6.22333	0.000	6.22333	7.011
6.22500	51.340	6.22500	0.000	6.22500	7.010
6.22667	51.628	6.22667	0.000	6.22667	7.008
6.22833	51.906	6.22833	0.000	6.22833	7.007
6.23000	52.184	6.23000	0.000	6.23000	7.006
6.23167	52.467	6.23167	0.000	6.23167	7.005
6.23333	52.755	6.23333	0.000	6.23333	7.004
6.23500	53.049	6.23500	0.000	6.23500	7.003
6.23667	53.347	6.23667	0.000	6.23667	7.002
6.23833	53.646	6.23833	0.000	6.23833	7.001
6.24000	53.939	6.24000	0.000	6.24000	7.000
6.24167	54.233	6.24167	0.000	6.24167	6.999
6.24333	54.516	6.24333	0.000	6.24333	6.998
6.24500	54.794	6.24500	0.000	6.24500	6.997
6.24667	55.072	6.24667	0.000	6.24667	6.996
6.24833	55.345	6.24833	0.000	6.24833	6.995
6.25000	55.628	6.25000	0.000	6.25000	6.994
6.25167	55.916	6.25167	0.000	6.25167	6.993
6.25333	56.209	6.25333	0.000	6.25333	6.992
6.25500	56.498	6.25500	0.000	6.25500	6.991
6.25667	56.781	6.25667	0.000	6.25667	6.990
6.25833	57.064	6.25833	0.000	6.25833	6.989
6.26000	57.332	6.26000	0.000	6.26000	6.988
6.26167	57.600	6.26167	0.000	6.26167	6.987
6.26333	57.872	6.26333	0.000	6.26333	6.986
6.26500	58.146	6.26500	0.000	6.26500	6.985
6.26667	58.418	6.26667	0.000	6.26667	6.984
6.26833	58.702	6.26833	0.000	6.26833	6.983
